eventID,Agency,Identifier,year,month,day,hour,minute,second,timeError,longitude,latitude,SemiMajor90,SemiMinor90,ErrorStrike,depth,depthError,magnitude,sigmaMagnitude
8059691,ISK,ISK|ATH-MD,2005,10,21,9,32,33.2,,26.774,38.18,,,,28,,3.42,0.246
8741935,ATH,ATH|ATH-MD,2005,10,21,10,4,48.6,,26.5,38.14,0.5,1,-1,20,1.3,3.63,0.246
8059692,ISK,ISK|ATH-MD,2005,10,21,10,6,3.6,,26.837,38.135,,,,17,,3.63,0.246
8059693,ISK,ISK|ATH-MD,2005,10,21,10,10,3.2,,26.656,38.144,,,,17,,3.32,0.246
8059694,ISK,ISK|ISK-ML,2005,10,21,10,26,30.5,,26.811,38.148,,,,19,,3.7,0.188
7704322,IDC,IDC|ISK-ML,2005,10,21,11,47,36.39,1.12,26.7549,38.1574,20,12.6,117,0,,4.51,0.188
8059699,ISK,ISK|ISK-ML,2005,10,21,11,56,15.7,,26.669,38.224,,,,19,,3.7,0.188
8059700,ISK,ISK|ATH-MD,2005,10,21,12,2,7.8,,26.671,38.18,,,,16,,3.42,0.246
8059701,ISK,ISK|ATH-MD,2005,10,21,12,7,38.2,,26.522,38.24,,,,10,,3.32,0.246
8059702,ISK,ISK|ATH-MD,2005,10,21,12,10,28.1,,26.684,38.151,,,,19,,3.32,0.246
8059703,ISK,ISK|ATH-MD,2005,10,21,12,25,3.3,,26.638,38.156,,,,25,,3.42,0.246
8059706,ISK,ISK|ATH-MD,2005,10,21,12,42,28.4,,26.767,38.134,,,,18,,3.32,0.246
8059707,THE,THE|ISK-ML,2005,10,21,12,48,33.37,,26.71,38.146,,,,15,,3.88,0.188
8059709,ISK,ISK|ISK-ML,2005,10,21,13,13,54.1,,26.766,38.134,,,,16,,3.7,0.188
8059710,ISK,ISK|ATH-MD,2005,10,21,13,24,37.7,,26.647,38.151,,,,17,,3.52,0.246
8059711,ISK,ISK|ATH-MD,2005,10,21,13,26,34.6,,26.676,38.146,,,,17,,3.32,0.246
8059713,ISK,ISK|ATH-MD,2005,10,21,13,38,35.8,,26.895,38.119,,,,16,,3.63,0.246
8059714,ISK,ISK|ATH-MD,2005,10,21,13,45,10.9,,26.882,38.104,,,,20,,3.32,0.246
8059715,ISK,ISK|ATH-MD,2005,10,21,13,46,12.8,,26.766,38.227,,,,20,,3.32,0.246
8059716,ISK,ISK|ATH-MD,2005,10,21,13,56,48.4,,26.802,38.105,,,,15,,3.73,0.246
8059719,ISK,ISK|ATH-MD,2005,10,21,14,27,22.8,,26.814,38.154,,,,18,,3.63,0.246
8059720,ISK,ISK|ATH-MD,2005,10,21,14,32,10.4,,26.609,38.153,,,,17,,3.73,0.246
8059721,ISK,ISK|ATH-MD,2005,10,21,14,48,51.8,,26.73,38.165,,,,18,,3.52,0.246
8059722,ISK,ISK|ATH-MD,2005,10,21,14,53,15.3,,26.833,38.118,,,,17,,3.94,0.246
8059724,ISK,ISK|ISK-MD,2005,10,21,15,19,19.3,,26.772,38.145,,,,21,,3.11,0.27
8741939,ATH,ATH|ATH-MD,2005,10,21,15,37,13.5,,26.62,38.08,0.9,3.1,-1,34,3.7,3.32,0.246
8059725,ISK,ISK|ATH-MD,2005,10,21,15,42,9.4,,26.826,38.106,,,,17,,3.42,0.246
8059726,ISK,ISK|ATH-MD,2005,10,21,15,50,18.7,,26.887,38.158,,,,20,,3.73,0.246
8059727,ISK,ISK|ATH-MD,2005,10,21,15,54,41.7,,26.654,38.174,,,,15,,3.63,0.246
8059728,ISK,ISK|ATH-MD,2005,10,21,15,56,55.3,,26.847,38.127,,,,18,,3.32,0.246
8741940,ATH,ATH|ATH-MD,2005,10,21,16,29,53.8,,25.96,38.24,,,,10,,3.42,0.246
8059730,THE,THE|ISK-ML,2005,10,21,16,34,34.82,,26.914,38.079,,,,10,,3.97,0.188
8059731,ISK,ISK|ISK-MD,2005,10,21,16,38,0.4,,26.583,38.208,,,,22,,3.22,0.27
8059733,ISK,ISK|ATH-MD,2005,10,21,16,46,28.9,,26.623,38.151,,,,14,,3.52,0.246
8741941,ATH,ATH|ATH-MD,2005,10,21,16,53,54.5,,26.8,38.2,,,,10,,3.32,0.246
8059735,ISK,ISK|ATH-MD,2005,10,21,16,54,55.7,,26.715,38.131,,,,14,,3.32,0.246
8059736,ISK,ISK|ATH-MD,2005,10,21,16,58,28.7,,26.774,38.191,,,,23,,3.32,0.246
8741943,ATH,ATH|ATH-MD,2005,10,21,16,59,36.2,,26.84,38.19,,,,21,,3.32,0.246
8059737,ISK,ISK|ATH-MD,2005,10,21,17,4,16,,26.635,38.278,,,,14,,3.32,0.246
8059738,ISK,ISK|ATH-MD,2005,10,21,17,12,4.4,,28.66,36.141,,,,14,,3.73,0.246
8741944,ATH,ATH|ATH-MD,2005,10,21,17,17,30.5,,26.97,38.08,,,,4,,3.42,0.246
8059739,ISK,ISK|ATH-MD,2005,10,21,17,33,26.5,,26.664,38.151,,,,14,,3.83,0.246
8059741,ISK,ISK|ATH-MD,2005,10,21,17,51,57.3,,26.765,38.112,,,,23,,3.63,0.246
8059742,ISK,ISK|ATH-MD,2005,10,21,17,56,45.5,,26.618,38.161,,,,18,,3.63,0.246
8741945,ATH,ATH|ATH-MD,2005,10,21,18,0,47.4,,26.65,38.1,1.5,5.9,-1,35,6.3,3.32,0.246
8741946,ATH,ATH|ATH-MD,2005,10,21,18,8,39,,27.13,38,1.4,7.5,-1,15,3.3,3.42,0.246
8059743,ISK,ISK|ATH-MD,2005,10,21,18,12,6.8,,26.694,38.154,,,,15,,3.63,0.246
8059744,ISK,ISK|ATH-MD,2005,10,21,18,14,23.9,,26.86,38.124,,,,17,,3.32,0.246
8059745,ISK,ISK|ATH-MD,2005,10,21,18,20,44.1,,26.764,38.129,,,,16,,3.63,0.246
8741947,ATH,ATH|ATH-MD,2005,10,21,18,25,58.8,,27.15,38.19,1.7,5.1,-1,43,2.7,3.32,0.246
8059746,ISK,ISK|ATH-MD,2005,10,21,18,34,17.6,,26.683,38.192,,,,14,,3.32,0.246
8059747,ISK,ISK|ATH-MD,2005,10,21,18,42,32.4,,26.784,38.071,,,,13,,3.52,0.246
8741948,ATH,ATH|ATH-MD,2005,10,21,18,49,12.2,,27.09,38.19,,,,33,,3.32,0.246
8059748,ISK,ISK|ATH-MD,2005,10,21,19,17,43.7,,26.737,38.165,,,,13,,3.83,0.246
8059749,ISK,ISK|ATH-MD,2005,10,21,19,31,58.2,,26.666,38.116,,,,12,,3.42,0.246
8059751,ISK,ISK|ATH-MD,2005,10,21,19,36,21.2,,26.753,38.158,,,,13,,3.73,0.246
8059752,ISK,ISK|ATH-ML,2005,10,21,20,3,40.2,,26.852,38.114,,,,18,,4.22,0.22
8741951,ATH,ATH|ATH-MD,2005,10,21,20,12,59.2,,26.96,38.16,,,,32,,3.22,0.246
8059753,ISK,ISK|ATH-MD,2005,10,21,20,26,57,,26.679,38.15,,,,13,,3.32,0.246
8059754,ISK,ISK|ATH-MD,2005,10,21,20,38,40.8,,26.736,38.128,,,,15,,3.73,0.246
8059755,ISK,ISK|ATH-MD,2005,10,21,20,42,32.8,,26.872,38.125,,,,17,,3.52,0.246
8059757,ISK,ISK|ATH-MD,2005,10,21,21,3,22.6,,26.645,38.209,,,,16,,3.32,0.246
8059758,ISK,ISK|ATH-MD,2005,10,21,21,8,35.5,,26.631,38.159,,,,19,,3.63,0.246
8741952,ATH,ATH|ATH-MD,2005,10,21,21,27,39.4,,26.76,38.03,,,,59,,3.52,0.246
8059760,ISK,ISK|ATH-MD,2005,10,21,21,32,47.5,,26.652,38.151,,,,20,,3.32,0.246
8059761,ISK,ISK|ATH-MD,2005,10,21,21,35,38.4,,26.742,38.166,,,,17,,3.42,0.246
8059763,ISK,ISK|ATH-MD,2005,10,21,22,34,47.3,,26.642,38.206,,,,16,,3.32,0.246
8741953,ATH,ATH|ATH-MD,2005,10,21,22,35,35.5,,26.46,38.13,,,,10,,3.42,0.246
8059764,ISK,ISK|ATH-MD,2005,10,21,22,49,18.5,,26.82,38.134,,,,21,,3.63,0.246
8059765,ISK,ISK|ATH-MD,2005,10,21,22,55,1.8,,26.74,38.124,,,,4,,3.83,0.246
8741955,ATH,ATH|ATH-MD,2005,10,21,23,0,51.1,,26.81,38.12,,,,45,,3.42,0.246
8059766,ISK,ISK|ATH-MD,2005,10,21,23,17,16.7,,26.839,38.124,,,,18,,3.32,0.246
8741957,ATH,ATH|ATH-MD,2005,10,21,23,30,24.5,,27.08,38.04,,,,10,,3.32,0.246
8059767,ISK,ISK|ATH-MD,2005,10,21,23,33,48.5,,26.879,38.121,,,,15,,3.42,0.246
8059768,ISK,ISK|ATH-MD,2005,10,21,23,39,59.7,,26.912,38.181,,,,27,,3.73,0.246
7704353,THE,THE|ATH-MD,2005,10,21,23,46,59.81,,26.635,38.029,,,,10,,3.83,0.246
8741959,ATH,ATH|ATH-MD,2005,10,21,23,58,48.9,,26.98,38.13,3.2,15.5,-1,31,5.6,3.32,0.246
8741960,ATH,ATH|ATH-MD,2005,10,21,23,59,29.7,,26.81,38.25,,,,36,,3.32,0.246
8059808,ISK,ISK|ATH-MD,2005,10,22,0,10,7.8,,26.68,38.159,,,,14,,3.52,0.246
8741977,ATH,ATH|ATH-MD,2005,10,22,0,16,18.3,,26.71,38.14,1,4.3,-1,35,4.2,3.32,0.246
8741979,ATH,ATH|ATH-MD,2005,10,22,0,24,3,,26.62,38.14,3,11.2,-1,35,13.1,3.42,0.246
8741980,ATH,ATH|ATH-MD,2005,10,22,0,26,59.3,,26.82,38.12,,,,45,,3.32,0.246
8059809,ISK,ISK|ATH-MD,2005,10,22,0,37,11.8,,26.657,38.184,,,,14,,3.52,0.246
8741983,ATH,ATH|ATH-MD,2005,10,22,0,39,15.5,,26.5,38.14,0.3,1.4,-1,14,7.6,3.42,0.246
8059810,ISK,ISK|ATH-MD,2005,10,22,0,46,7.9,,26.77,38.116,,,,14,,3.52,0.246
8059811,ISK,ISK|ATH-MD,2005,10,22,0,50,49.4,,26.637,38.18,,,,11,,3.63,0.246
8059812,THE,THE|ATH-ML,2005,10,22,1,5,46.69,,26.964,38.138,,,,10,,4.03,0.22
8059813,ISK,ISK|ATH-MD,2005,10,22,1,25,59.4,,26.661,38.148,,,,8,,3.94,0.246
8741986,ATH,ATH|ATH-MD,2005,10,22,1,36,47.8,,26.65,38.12,0.9,7.5,-1,32,5.1,3.42,0.246
8059815,ISK,ISK|ATH-MD,2005,10,22,1,41,26.5,,26.657,38.148,,,,8,,3.83,0.246
8059816,ISK,ISK|ATH-MD,2005,10,22,1,59,4.3,,26.716,38.17,,,,14,,3.32,0.246
8741989,ISC,ISC|ATH-MD,2005,10,22,2,11,8,0.93,26.5351,38.1935,8.275,5.144,149,3.9,6.68,3.83,0.246
8059818,ISK,ISK|ATH-MD,2005,10,22,2,21,36.3,,26.593,38.175,,,,18,,3.42,0.246
8741991,ATH,ATH|ATH-MD,2005,10,22,2,27,27.1,,26.7,38.14,0.2,1.1,-1,34,0.9,3.42,0.246
8741993,ATH,ATH|ATH-MD,2005,10,22,2,36,28.1,,26.38,38.15,,,,10,,3.32,0.246
8059819,ISK,ISK|ATH-MD,2005,10,22,2,38,42.2,,26.693,38.167,,,,14,,3.83,0.246
8741994,ATH,ATH|ATH-MD,2005,10,22,2,49,41.3,,26.51,38.17,1.4,8.9,-1,31,7.7,3.32,0.246
8059820,ISK,ISK|ATH-MD,2005,10,22,2,55,59.7,,26.724,38.19,,,,19,,3.94,0.246
8059822,ISK,ISK|ATH-MD,2005,10,22,3,8,11,,26.639,38.165,,,,13,,3.63,0.246
8059823,ISK,ISK|ISK-MD,2005,10,22,3,10,51.3,,26.846,38.155,,,,23,,3.22,0.27
8059824,ISK,ISK|ATH-MD,2005,10,22,3,19,48.7,,26.665,38.214,,,,8,,3.42,0.246
8059825,ISK,ISK|ATH-MD,2005,10,22,3,30,0.2,,26.864,38.151,,,,26,,3.63,0.246
8059826,ISK,ISK|ATH-MD,2005,10,22,3,34,43.7,,26.741,38.149,,,,13,,3.73,0.246
8741996,ATH,ATH|ATH-MD,2005,10,22,3,38,53.6,,26.47,38.13,0.6,1.4,-1,21,1.7,3.42,0.246
8059827,ISK,ISK|ATH-MD,2005,10,22,3,44,13.2,,26.599,38.265,,,,13,,3.73,0.246
8741997,ATH,ATH|ATH-MD,2005,10,22,3,48,27.9,,26.49,38.14,0.9,1.9,-1,21,2.5,3.73,0.246
8059828,ISK,ISK|ATH-MD,2005,10,22,3,52,24.6,,26.713,38.086,,,,13,,3.52,0.246
8059829,ISK,ISK|ATH-MD,2005,10,22,4,16,40.8,,26.738,38.127,,,,12,,3.83,0.246
8059831,ISK,ISK|ATH-MD,2005,10,22,4,28,52.9,,26.734,38.117,,,,17,,3.52,0.246
8059832,ISK,ISK|ATH-MD,2005,10,22,4,35,40.6,,26.687,38.161,,,,13,,3.63,0.246
8059833,ISK,ISK|ATH-MD,2005,10,22,5,3,4.6,,26.771,38.196,,,,29,,3.42,0.246
8059834,ISK,ISK|ATH-MD,2005,10,22,5,8,42.8,,26.639,38.281,,,,21,,3.32,0.246
8741998,ATH,ATH|ATH-MD,2005,10,22,5,35,47.5,,26.86,38.19,,,,36,,3.42,0.246
8059837,ISK,ISK|ATH-MD,2005,10,22,6,49,8.3,,26.721,38.215,,,,25,,3.52,0.246
8059838,ISK,ISK|ATH-MD,2005,10,22,7,1,53.5,,26.745,38.202,,,,29,,3.52,0.246
8059841,ISK,ISK|ISK-ML,2005,10,22,7,21,2.2,,26.786,38.124,,,,11,,3.97,0.188
8059843,ISK,ISK|ATH-MD,2005,10,22,7,30,34.8,,26.638,38.224,,,,19,,3.83,0.246
8059844,ISK,ISK|ATH-MD,2005,10,22,7,36,51.8,,26.641,38.143,,,,13,,3.63,0.246
8059848,ISK,ISK|ATH-MD,2005,10,22,8,1,49.6,,26.637,38.143,,,,20,,3.32,0.246
8059849,ISK,ISK|ATH-MD,2005,10,22,8,5,30.4,,26.561,38.169,,,,18,,3.42,0.246
8059853,ISK,ISK|ATH-MD,2005,10,22,8,28,58.9,,26.764,38.083,,,,20,,3.73,0.246
8059857,ISK,ISK|ATH-MD,2005,10,22,8,50,40.7,,26.61,38.204,,,,27,,3.42,0.246
8059861,ISK,ISK|ATH-MD,2005,10,22,9,14,21.7,,26.594,38.156,,,,16,,3.52,0.246
8059864,ISK,ISK|ATH-MD,2005,10,22,9,26,22.3,,26.691,38.164,,,,27,,3.42,0.246
8742001,ATH,ATH|ATH-MD,2005,10,22,9,31,3,,26.81,38.08,,,,50,,3.32,0.246
8059866,ISK,ISK|ATH-MD,2005,10,22,9,40,52,,26.563,38.21,,,,17,,3.32,0.246
8059869,ISK,ISK|ATH-MD,2005,10,22,10,8,53,,26.65,38.173,,,,12,,3.83,0.246
8059870,ISK,ISK|ISK-ML,2005,10,22,10,21,8.4,,26.583,38.148,,,,15,,3.7,0.188
8059871,ISK,ISK|ATH-MD,2005,10,22,10,29,50.6,,26.767,38.119,,,,23,,3.52,0.246
8059873,ISK,ISK|ATH-MD,2005,10,22,10,50,20.7,,26.696,38.134,,,,20,,3.63,0.246
8059874,ISK,ISK|ATH-MD,2005,10,22,11,9,40.2,,26.695,38.123,,,,18,,3.52,0.246
8059877,ISK,ISK|ATH-MD,2005,10,22,11,26,59.1,,26.626,38.185,,,,24,,3.42,0.246
8059878,ISK,ISK|ATH-MD,2005,10,22,11,29,28.7,,26.689,38.141,,,,24,,3.63,0.246
8059880,ISK,ISK|ATH-MD,2005,10,22,11,59,16.4,,26.728,38.178,,,,22,,3.52,0.246
8059882,ISK,ISK|ATH-MD,2005,10,22,12,0,49.5,,26.62,38.207,,,,26,,3.32,0.246
8059884,ISK,ISK|ATH-MD,2005,10,22,12,13,58.9,,26.717,38.069,,,,19,,3.42,0.246
8059887,ISK,ISK|ISK-ML,2005,10,22,12,42,43.7,,26.658,38.182,,,,22,,3.7,0.188
8742005,ATH,ATH|ATH-MD,2005,10,22,13,9,22.6,,26.9,38.12,,,,45,,3.42,0.246
8059889,ISK,ISK|ATH-MD,2005,10,22,13,16,38.7,,26.608,38.235,,,,23,,3.42,0.246
8059891,ISK,ISK|ATH-MD,2005,10,22,13,51,15.4,,26.731,38.203,,,,9,,3.83,0.246
8059893,ISK,ISK|ATH-MD,2005,10,22,14,12,3.5,,26.701,38.192,,,,24,,3.52,0.246
8059894,ISK,ISK|ATH-MD,2005,10,22,14,21,19.2,,26.747,38.115,,,,12,,3.32,0.246
8742008,ATH,ATH|ATH-MD,2005,10,22,14,38,11.3,,26.91,38.08,,,,57,,3.32,0.246
8059896,ISK,ISK|ATH-MD,2005,10,22,14,59,25.2,,26.589,38.089,,,,23,,3.32,0.246
8059898,ISK,ISK|ISK-ML,2005,10,22,15,35,24.6,,26.611,38.177,,,,12,,3.88,0.188
8059899,ISK,ISK|ATH-MD,2005,10,22,15,42,2.1,,26.629,38.15,,,,9,,3.32,0.246
8059901,ISK,ISK|ATH-MD,2005,10,22,16,3,14.9,,26.713,38.157,,,,12,,3.32,0.246
8059902,ISK,ISK|ATH-MD,2005,10,22,16,8,36.5,,26.615,38.161,,,,9,,3.63,0.246
8059903,ISK,ISK|ATH-MD,2005,10,22,16,16,40.4,,26.726,38.169,,,,14,,3.63,0.246
8059904,ISK,ISK|ATH-MD,2005,10,22,16,33,23.5,,26.626,38.127,,,,10,,3.32,0.246
8059905,ISK,ISK|ATH-MD,2005,10,22,16,45,39.8,,26.766,38.122,,,,17,,3.32,0.246
8059906,ISK,ISK|ISK-MD,2005,10,22,16,50,16.3,,26.56,38.159,,,,11,,3.33,0.27
8059907,ISK,ISK|ISK-MD,2005,10,22,16,53,18.6,,26.712,38.163,,,,10,,3.22,0.27
8059908,ISK,ISK|ATH-MD,2005,10,22,17,5,3.4,,26.649,38.29,,,,26,,3.63,0.246
8059909,ISK,ISK|ATH-MD,2005,10,22,17,9,34.8,,26.655,38.124,,,,13,,3.63,0.246
8059912,ISK,ISK|ISK-MD,2005,10,22,17,52,25.4,,26.653,38.164,,,,8,,3.33,0.27
8059913,ISK,ISK|ISK-ML,2005,10,22,18,0,7.7,,26.604,38.182,,,,7,,3.7,0.188
8059914,ISK,ISK|ISK-MD,2005,10,22,18,3,11,,26.589,38.201,,,,12,,3.33,0.27
8059915,ISK,ISK|ATH-MD,2005,10,22,18,59,55.4,,26.637,38.181,,,,20,,3.52,0.246
8059916,ISK,ISK|ATH-MD,2005,10,22,19,4,6.8,,26.755,38.127,,,,14,,3.42,0.246
8059917,ISK,ISK|ISK-ML,2005,10,22,19,5,7.3,,26.786,38.133,,,,12,,3.61,0.188
8059918,ISK,ISK|ATH-MD,2005,10,22,19,11,24.8,,26.634,38.124,,,,13,,3.63,0.246
8059928,ISK,ISK|ATH-MD,2005,10,22,20,10,41.8,,27.982,37.003,,,,23,,3.22,0.246
8742014,ATH,ATH|ATH-MD,2005,10,22,20,24,19.3,,26.82,38.06,,,,42,,3.22,0.246
8059929,ISK,ISK|ATH-MD,2005,10,22,20,28,52.2,,26.779,38.102,,,,8,,3.52,0.246
8059930,ISK,ISK|ATH-MD,2005,10,22,20,33,41.5,,26.703,38.148,,,,19,,3.83,0.246
8059931,ISK,ISK|ATH-MD,2005,10,22,20,40,17.1,,26.683,38.16,,,,12,,3.73,0.246
8059932,ISK,ISK|ATH-MD,2005,10,22,20,51,13,,26.586,38.103,,,,10,,3.52,0.246
8742016,ATH,ATH|ATH-MD,2005,10,22,21,4,56.1,,26.85,38.12,,,,39,,3.32,0.246
8059933,ISK,ISK|ATH-MD,2005,10,22,21,7,37.3,,26.647,38.173,,,,12,,3.52,0.246
8742017,ATH,ATH|ATH-MD,2005,10,22,21,12,28.5,,26.79,38.04,,,,43,,3.32,0.246
8742018,ATH,ATH|ATH-MD,2005,10,22,21,23,43.2,,26.76,38.22,,,,10,,3.32,0.246
8059934,ISK,ISK|ATH-MD,2005,10,22,21,58,30.5,,26.692,38.112,,,,9,,3.32,0.246
8059936,ISK,ISK|ATH-MD,2005,10,22,22,32,54.7,,26.599,38.187,,,,12,,3.32,0.246
8742019,ATH,ATH|ATH-MD,2005,10,22,22,59,12.3,,26.84,38.14,,,,10,,3.42,0.246
8059937,ISK,ISK|ATH-MD,2005,10,22,23,2,45.6,,26.739,38.145,,,,11,,3.63,0.246
8059938,ISK,ISK|ATH-MD,2005,10,22,23,34,41.6,,26.784,38.142,,,,15,,3.32,0.246
8059939,ISK,ISK|ATH-MD,2005,10,22,23,40,59.4,,26.8,38.113,,,,12,,3.52,0.246
8075108,ISK,ISK|ATH-MD,2005,10,23,0,3,40.1,,26.575,38.167,,,,14,,3.52,0.246
8075109,ISK,ISK|ATH-MD,2005,10,23,0,14,1.8,,26.632,38.157,,,,16,,3.42,0.246
8742036,ATH,ATH|ATH-MD,2005,10,23,0,17,2.4,,26.52,35.38,4.1,1.4,-1,22,1.6,3.63,0.246
8075110,ISK,ISK|ATH-MD,2005,10,23,0,29,16.2,,26.639,38.198,,,,20,,3.42,0.246
8075111,ISK,ISK|ATH-MD,2005,10,23,0,44,31.2,,26.68,38.132,,,,11,,3.73,0.246
8075112,ISK,ISK|ATH-MD,2005,10,23,1,3,0.5,,26.741,38.15,,,,13,,3.52,0.246
8742038,ATH,ATH|ATH-MD,2005,10,23,1,29,20.6,,26.69,38.21,,,,31,,3.42,0.246
8075114,ISK,ISK|ATH-MD,2005,10,23,1,47,20.4,,26.636,38.141,,,,16,,3.63,0.246
8075115,ISK,ISK|ATH-MD,2005,10,23,1,59,16.2,,26.767,38.144,,,,17,,3.63,0.246
8075116,ISK,ISK|ATH-MD,2005,10,23,2,2,48.2,,26.668,38.141,,,,12,,3.63,0.246
8075117,ISK,ISK|ATH-MD,2005,10,23,2,12,12.2,,26.624,38.168,,,,20,,3.63,0.246
8075118,ISK,ISK|ISK-MD,2005,10,23,2,18,13,,26.623,38.148,,,,13,,3.22,0.27
8075119,ISK,ISK|ATH-MD,2005,10,23,2,33,31,,26.646,38.169,,,,14,,3.42,0.246
8742039,ISC,ISC|ATH-MD,2005,10,23,2,35,49.83,1.16,26.4164,38.1022,11.68,7.42,149,19.2,9.67,3.83,0.246
8742040,ATH,ATH|ATH-MD,2005,10,23,2,38,21.4,,27.28,38.12,,,,41,,3.32,0.246
8075120,ISK,ISK|ATH-MD,2005,10,23,3,9,22.7,,26.78,38.131,,,,17,,3.63,0.246
8075121,ISK,ISK|ATH-MD,2005,10,23,3,16,25.7,,26.805,38.022,,,,6,,3.42,0.246
8075122,ISK,ISK|ISK-MD,2005,10,23,3,32,6.2,,26.707,38.133,,,,19,,3.22,0.27
8075124,ISK,ISK|ATH-MD,2005,10,23,3,58,8.8,,26.615,38.202,,,,14,,3.42,0.246
8075126,ISK,ISK|ISK-MD,2005,10,23,4,22,0.4,,26.708,38.205,,,,30,,3.22,0.27
8742043,ATH,ATH|ATH-MD,2005,10,23,4,25,32.4,,26.18,37.99,1,0.5,-1,37,2.3,3.52,0.246
8742044,ATH,ATH|ATH-MD,2005,10,23,4,25,34.6,,26.69,38.19,,,,10,,3.32,0.246
8075127,ISK,ISK|ATH-MD,2005,10,23,4,32,46.1,,26.683,38.109,,,,23,,3.42,0.246
8075128,ISK,ISK|ATH-MD,2005,10,23,4,39,45.3,,26.735,38.146,,,,16,,3.42,0.246
8075131,ISK,ISK|ISK-MD,2005,10,23,6,18,18.9,,28.767,38.294,,,,26,,3.22,0.27
8075138,ISK,ISK|ATH-MD,2005,10,23,7,31,13.3,,26.822,38.168,,,,24,,3.73,0.246
8075139,ISK,ISK|ATH-MD,2005,10,23,7,40,5.2,,26.746,38.211,,,,30,,3.32,0.246
8742048,ATH,ATH|ATH-MD,2005,10,23,7,46,8.8,,26.46,38.14,,,,10,,3.63,0.246
8075141,ISK,ISK|ATH-MD,2005,10,23,8,20,52.2,,26.775,38.092,,,,30,,3.52,0.246
8075147,ISK,ISK|ATH-MD,2005,10,23,8,46,17.2,,26.724,38.274,,,,15,,3.32,0.246
8075148,ISK,ISK|ATH-MD,2005,10,23,8,53,18.3,,26.693,38.166,,,,17,,3.22,0.246
8075149,ISK,ISK|ATH-MD,2005,10,23,9,15,51.6,,26.715,38.155,,,,28,,3.42,0.246
8742052,ATH,ATH|ATH-MD,2005,10,23,9,59,8.3,,26.67,38.14,1.7,11.8,-1,35,10.2,3.22,0.246
8075150,ISK,ISK|ATH-MD,2005,10,23,10,6,24.8,,26.663,38.106,,,,11,,3.63,0.246
8075151,ISK,ISK|ATH-MD,2005,10,23,10,31,20.7,,26.716,38.16,,,,15,,3.32,0.246
8075153,ISK,ISK|ATH-MD,2005,10,23,11,39,24.2,,26.82,38.063,,,,19,,3.42,0.246
8075154,ISK,ISK|ISK-ML,2005,10,23,12,1,41.2,,26.734,38.165,,,,24,,3.7,0.188
8742055,ATH,ATH|ATH-MD,2005,10,23,12,20,32.8,,26.63,38.19,0.7,1.8,-1,4,,3.22,0.246
8075155,ISK,ISK|ATH-MD,2005,10,23,12,24,52.3,,26.653,38.263,,,,14,,3.52,0.246
8075156,ISK,ISK|ATH-MD,2005,10,23,12,28,35.4,,26.808,38.111,,,,16,,3.63,0.246
8075158,ISK,ISK|ATH-MD,2005,10,23,13,26,32,,26.77,38.102,,,,17,,3.63,0.246
8075159,ISK,ISK|ATH-MD,2005,10,23,13,30,32.9,,26.881,38.134,,,,19,,3.42,0.246
8075160,ISK,ISK|ATH-MD,2005,10,23,13,39,35.1,,26.708,38.125,,,,12,,3.32,0.246
8075161,ISK,ISK|ISK-MD,2005,10,23,13,51,15.5,,26.935,38.053,,,,9,,3.43,0.27
8075164,THE,THE|ATH-ML,2005,10,23,14,59,39.09,,26.569,38.116,,,,1,,4.31,0.22
8075167,ISK,ISK|ATH-MD,2005,10,23,15,22,46.5,,26.684,38.21,,,,16,,3.52,0.246
8075168,ISK,ISK|ATH-MD,2005,10,23,17,11,7.8,,26.628,38.186,,,,11,,3.32,0.246
8075172,THE,THE|ATH-ML,2005,10,23,17,50,3.88,,26.604,38.06,,,,20,,4.13,0.22
8075173,ISK,ISK|ATH-MD,2005,10,23,17,56,37.4,,26.711,38.212,,,,21,,3.42,0.246
10163587,ISK,ISK|ATH-MD,2005,10,23,18,34,10.6,,26.784,38.175,,,,14,,3.32,0.246
8075175,ISK,ISK|ATH-MD,2005,10,23,18,38,8.6,,26.621,38.206,,,,21,,3.52,0.246
8742063,ATH,ATH|ATH-MD,2005,10,23,18,42,20.3,,26.93,38.17,0.6,4.1,-1,31,1.8,3.32,0.246
8742064,ATH,ATH|ATH-MD,2005,10,23,18,55,30.7,,27.07,38.22,0.8,3.5,-1,35,2.3,3.42,0.246
8075176,ISK,ISK|ATH-MD,2005,10,23,19,21,38.1,,26.772,38.11,,,,2,,3.73,0.246
8075177,ISK,ISK|ATH-MD,2005,10,23,19,41,42.5,,26.674,38.151,,,,10,,3.42,0.246
8075180,ISK,ISK|ATH-MD,2005,10,23,20,51,55.2,,26.682,38.17,,,,8,,3.32,0.246
8075181,ISK,ISK|ATH-MD,2005,10,23,21,0,51.4,,26.641,38.128,,,,17,,3.52,0.246
8075182,ISK,ISK|ATH-MD,2005,10,23,21,9,50.9,,26.826,38.102,,,,3,,3.52,0.246
8075183,ISK,ISK|ATH-MD,2005,10,23,21,37,21.6,,26.567,38.184,,,,21,,3.32,0.246
8075184,ISK,ISK|ATH-MD,2005,10,23,21,55,18.8,,26.819,38.159,,,,26,,3.32,0.246
8075185,ISK,ISK|ATH-MD,2005,10,23,22,29,58,,27.683,35.111,,,,32,,4.04,0.246
8075186,ISK,ISK|ATH-MD,2005,10,23,22,48,49.7,,26.825,38.141,,,,7,,3.42,0.246
