# smlt_path=b11,gsimlt_path=b12_b22_b32,imt=SA,investigation_time=50.0,sa_period=2.0,sa_damping=5.0,lon=28.25,lat=36.85,poe=0.1,iml=0.1723835817
Lon,Lat,Mag,poe
26.35,37.95,5.875,0.0
26.35,37.95,6.125,0.0
26.35,37.95,6.375,0.0
26.35,37.95,6.625,0.0
26.35,37.95,6.875,0.0
26.35,37.95,7.125,0.0
26.35,37.95,7.375,0.0
26.35,37.95,7.625,0.0
26.35,37.95,7.875,0.0
26.35,37.95,8.125,0.0
26.35,37.95,8.375,0.0
26.35,38.05,5.125,0.0
26.35,38.05,5.375,0.0
26.35,38.05,5.625,0.0
26.35,38.05,5.875,0.0
26.35,38.05,6.125,0.0
26.35,38.05,6.375,0.0
26.35,38.05,6.625,0.0
26.35,38.05,6.875,0.0
26.35,38.05,7.125,0.0
26.35,38.05,7.375,0.0
26.35,38.05,7.625,0.0
26.35,38.05,7.875,0.0
26.35,38.05,8.125,0.0
26.35,38.05,8.375,0.0
26.35,38.15,5.125,0.0
26.35,38.15,5.375,0.0
26.35,38.15,5.625,0.0
26.35,38.15,5.875,0.0
26.35,38.15,6.125,0.0
26.35,38.15,6.375,0.0
26.35,38.15,6.625,0.0
26.35,38.15,6.875,0.0
26.35,38.15,7.125,0.0
26.35,38.15,7.375,0.0
26.35,38.15,7.625,0.0
26.35,38.15,7.875,0.0
26.35,38.15,8.125,0.0
26.35,38.15,8.375,0.0
26.35,38.25,5.125,0.0
26.35,38.25,5.375,0.0
26.35,38.25,5.625,0.0
26.35,38.25,5.875,0.0
26.35,38.25,6.125,0.0
26.35,38.25,6.375,0.0
26.35,38.25,6.625,0.0
26.35,38.25,6.875,0.0
26.35,38.25,7.125,0.0
26.35,38.25,7.375,0.0
26.35,38.25,7.625,0.0
26.35,38.25,7.875,0.0
26.35,38.25,8.125,0.0
26.35,38.25,8.375,0.0
26.35,38.35,5.125,0.0
26.35,38.35,5.375,0.0
26.35,38.35,5.625,0.0
26.35,38.35,5.875,0.0
26.35,38.35,6.125,0.0
26.35,38.35,6.375,0.0
26.35,38.35,6.625,0.0
26.35,38.35,6.875,0.0
26.35,38.35,7.125,0.0
26.35,38.35,7.375,0.0
26.35,38.35,7.625,0.0
26.35,38.35,7.875,0.0
26.35,38.35,8.125,0.0
26.35,38.35,8.375,0.0
26.35,38.45,5.125,0.0
26.35,38.45,5.375,0.0
26.35,38.45,5.625,0.0
26.35,38.45,5.875,0.0
26.35,38.45,6.125,0.0
26.35,38.45,6.375,0.0
26.35,38.45,6.625,0.0
26.35,38.45,6.875,0.0
26.35,38.45,7.125,0.0
26.35,38.45,7.375,0.0
26.35,38.45,7.625,0.0
26.35,38.45,7.875,0.0
26.35,38.45,8.125,0.0
26.35,38.45,8.375,0.0
26.35,38.55,5.125,0.0
26.35,38.55,5.375,0.0
26.35,38.55,5.625,0.0
26.35,38.55,5.875,0.0
26.35,38.55,6.125,0.0
26.35,38.55,6.375,0.0
26.35,38.55,6.625,0.0
26.35,38.55,6.875,0.0
26.35,38.55,7.125,0.0
26.35,38.55,7.375,0.0
26.35,38.55,7.625,0.0
26.35,38.55,7.875,0.0
26.35,38.55,8.125,0.0
26.35,38.55,8.375,0.0
26.35,38.65,5.125,0.0
26.35,38.65,5.375,0.0
26.35,38.65,5.625,0.0
26.35,38.65,5.875,0.0
26.35,38.65,6.125,0.0
26.35,38.65,6.375,0.0
26.35,38.65,6.625,0.0
26.35,38.65,6.875,0.0
26.35,38.65,7.125,0.0
26.35,38.65,7.375,0.0
26.35,38.65,7.625,0.0
26.35,38.65,7.875,0.0
26.35,38.65,8.125,0.0
26.35,38.65,8.375,0.0
26.45,35.35,5.125,0.0
26.45,35.35,5.375,0.0
26.45,35.35,5.625,0.0
26.45,35.35,5.875,0.0
26.45,35.35,6.125,0.0
26.45,35.35,6.375,0.0
26.45,35.35,6.625,0.0
26.45,35.35,6.875,0.0
26.45,35.35,7.125,0.0
26.45,35.35,7.375,0.0
26.45,35.35,7.625,0.0
26.45,35.35,7.875,0.0
26.45,35.35,8.125,0.0
26.45,35.35,8.375,0.0
26.45,35.45,5.125,0.0
26.45,35.45,5.375,0.0
26.45,35.45,5.625,0.0
26.45,35.45,5.875,0.0
26.45,35.45,6.125,0.0
26.45,35.45,6.375,0.0
26.45,35.45,6.625,0.0
26.45,35.45,6.875,0.0
26.45,35.45,7.125,0.0
26.45,35.45,7.375,0.0
26.45,35.45,7.625,0.0
26.45,35.45,7.875,0.0
26.45,35.45,8.125,0.0
26.45,35.45,8.375,0.0
26.45,35.55,5.125,0.0
26.45,35.55,5.375,0.0
26.45,35.55,5.625,0.0
26.45,35.55,5.875,0.0
26.45,35.55,6.125,0.0
26.45,35.55,6.375,0.0
26.45,35.55,6.625,0.0
26.45,35.55,6.875,0.0
26.45,35.55,7.125,0.0
26.45,35.55,7.375,0.0
26.45,35.55,7.625,0.0
26.45,35.55,7.875,0.0
26.45,35.55,8.125,0.0
26.45,35.55,8.375,0.0
26.45,35.65,5.125,0.0
26.45,35.65,5.375,0.0
26.45,35.65,5.625,0.0
26.45,35.65,5.875,0.0
26.45,35.65,6.125,0.0
26.45,35.65,6.375,0.0
26.45,35.65,6.625,0.0
26.45,35.65,6.875,0.0
26.45,35.65,7.125,0.0
26.45,35.65,7.375,0.0
26.45,35.65,7.625,0.0
26.45,35.65,7.875,0.0
26.45,35.65,8.125,0.0
26.45,35.65,8.375,0.0
26.45,35.75,5.125,0.0
26.45,35.75,5.375,0.0
26.45,35.75,5.625,0.0
26.45,35.75,5.875,0.0
26.45,35.75,6.125,0.0
26.45,35.75,6.375,0.0
26.45,35.75,6.625,0.0
26.45,35.75,6.875,0.0
26.45,35.75,7.125,0.0
26.45,35.75,7.375,0.0
26.45,35.75,7.625,0.0
26.45,35.75,7.875,0.0
26.45,35.75,8.125,0.0
26.45,35.75,8.375,0.0
26.45,35.85,5.125,0.0
26.45,35.85,5.375,0.0
26.45,35.85,5.625,0.0
26.45,35.85,5.875,0.0
26.45,35.85,6.125,0.0
26.45,35.85,6.375,0.0
26.45,35.85,6.625,0.0
26.45,35.85,6.875,0.0
26.45,35.85,7.125,0.0
26.45,35.85,7.375,0.0
26.45,35.85,7.625,0.0
26.45,35.85,7.875,0.0
26.45,35.85,8.125,0.0
26.45,35.85,8.375,0.0
26.45,35.95,5.125,0.0
26.45,35.95,5.375,0.0
26.45,35.95,5.625,0.0
26.45,35.95,5.875,0.0
26.45,35.95,6.125,0.0
26.45,35.95,6.375,0.0
26.45,35.95,6.625,0.0
26.45,35.95,6.875,0.0
26.45,35.95,7.125,0.0
26.45,35.95,7.375,0.0
26.45,35.95,7.625,0.0
26.45,35.95,7.875,0.0
26.45,35.95,8.125,0.0
26.45,35.95,8.375,0.0
26.45,36.05,5.125,0.0
26.45,36.05,5.375,0.0
26.45,36.05,5.625,0.0
26.45,36.05,5.875,0.0
26.45,36.05,6.125,0.0
26.45,36.05,6.375,0.0
26.45,36.05,6.625,0.0
26.45,36.05,6.875,0.0
26.45,36.05,7.125,0.0
26.45,36.05,7.375,0.0
26.45,36.05,7.625,0.0
26.45,36.05,7.875,0.0
26.45,36.05,8.125,0.0
26.45,36.05,8.375,0.0
26.45,36.15,5.125,0.0
26.45,36.15,5.375,0.0
26.45,36.15,5.625,0.0
26.45,36.15,5.875,0.0
26.45,36.15,6.125,0.0
26.45,36.15,6.375,0.0
26.45,36.15,6.625,0.0
26.45,36.15,6.875,0.0
26.45,36.15,7.125,0.0
26.45,36.15,7.375,0.0
26.45,36.15,7.625,0.0
26.45,36.15,7.875,0.0
26.45,36.15,8.125,0.0
26.45,36.15,8.375,0.0
26.45,36.25,5.125,0.0
26.45,36.25,5.375,0.0
26.45,36.25,5.625,0.0
26.45,36.25,5.875,0.0
26.45,36.25,6.125,0.0
26.45,36.25,6.375,0.0
26.45,36.25,6.625,0.0
26.45,36.25,6.875,0.0
26.45,36.25,7.125,0.0
26.45,36.25,7.375,0.0
26.45,36.25,7.625,0.0
26.45,36.25,7.875,0.0
26.45,36.25,8.125,0.0
26.45,36.25,8.375,0.0
26.45,36.35,5.125,0.0
26.45,36.35,5.375,0.0
26.45,36.35,5.625,0.0
26.45,36.35,5.875,0.0
26.45,36.35,6.125,0.0
26.45,36.35,6.375,0.0
26.45,36.35,6.625,2.526344972e-07
26.45,36.35,6.875,2.034429127e-06
26.45,36.35,7.125,0.0
26.45,36.35,7.375,0.0
26.45,36.35,7.625,0.0
26.45,36.35,7.875,0.0
26.45,36.35,8.125,0.0
26.45,36.35,8.375,0.0
26.45,36.45,5.125,0.0
26.45,36.45,5.375,0.0
26.45,36.45,5.625,0.0
26.45,36.45,5.875,0.0
26.45,36.45,6.125,0.0
26.45,36.45,6.375,0.0
26.45,36.45,6.625,3.711928993e-07
26.45,36.45,6.875,3.900369955e-06
26.45,36.45,7.125,2.634777247e-06
26.45,36.45,7.375,0.0
26.45,36.45,7.625,0.0
26.45,36.45,7.875,0.0
26.45,36.45,8.125,0.0
26.45,36.45,8.375,0.0
26.45,36.55,5.125,0.0
26.45,36.55,5.375,0.0
26.45,36.55,5.625,0.0
26.45,36.55,5.875,0.0
26.45,36.55,6.125,0.0
26.45,36.55,6.375,0.0
26.45,36.55,6.625,4.281290246e-07
26.45,36.55,6.875,5.891560281e-06
26.45,36.55,7.125,9.637036823e-06
26.45,36.55,7.375,8.832587728e-06
26.45,36.55,7.625,4.01965113e-06
26.45,36.55,7.875,0.0
26.45,36.55,8.125,0.0
26.45,36.55,8.375,0.0
26.45,36.65,5.125,0.0
26.45,36.65,5.375,0.0
26.45,36.65,5.625,0.0
26.45,36.65,5.875,0.0
26.45,36.65,6.125,0.0
26.45,36.65,6.375,0.0
26.45,36.65,6.625,4.810404132e-07
26.45,36.65,6.875,3.825313713e-06
26.45,36.65,7.125,1.925172072e-05
26.45,36.65,7.375,2.177238167e-05
26.45,36.65,7.625,8.123332661e-06
26.45,36.65,7.875,0.0
26.45,36.65,8.125,0.0
26.45,36.65,8.375,0.0
26.45,36.75,5.125,0.0
26.45,36.75,5.375,0.0
26.45,36.75,5.625,0.0
26.45,36.75,5.875,0.0
26.45,36.75,6.125,0.0
26.45,36.75,6.375,0.0
26.45,36.75,6.625,7.685185253e-07
26.45,36.75,6.875,3.114254288e-06
26.45,36.75,7.125,1.848260595e-05
26.45,36.75,7.375,2.453805766e-05
26.45,36.75,7.625,3.027095774e-05
26.45,36.75,7.875,0.0
26.45,36.75,8.125,0.0
26.45,36.75,8.375,0.0
26.45,36.85,5.125,0.0
26.45,36.85,5.375,0.0
26.45,36.85,5.625,0.0
26.45,36.85,5.875,0.0
26.45,36.85,6.125,0.0
26.45,36.85,6.375,0.0
26.45,36.85,6.625,4.159051108e-07
26.45,36.85,6.875,3.588431555e-06
26.45,36.85,7.125,2.496823838e-05
26.45,36.85,7.375,4.930019762e-05
26.45,36.85,7.625,0.0001053123074
26.45,36.85,7.875,7.241698679e-05
26.45,36.85,8.125,4.075860315e-05
26.45,36.85,8.375,7.905207164e-06
26.45,36.95,5.125,0.0
26.45,36.95,5.375,0.0
26.45,36.95,5.625,0.0
26.45,36.95,5.875,0.0
26.45,36.95,6.125,0.0
26.45,36.95,6.375,0.0
26.45,36.95,6.625,0.0
26.45,36.95,6.875,0.0
26.45,36.95,7.125,0.0
26.45,36.95,7.375,0.0
26.45,36.95,7.625,0.0
26.45,36.95,7.875,0.0
26.45,36.95,8.125,0.0
26.45,36.95,8.375,0.0
26.45,37.05,5.125,0.0
26.45,37.05,5.375,0.0
26.45,37.05,5.625,0.0
26.45,37.05,5.875,0.0
26.45,37.05,6.125,0.0
26.45,37.05,6.375,0.0
26.45,37.05,6.625,0.0
26.45,37.05,6.875,0.0
26.45,37.05,7.125,0.0
26.45,37.05,7.375,0.0
26.45,37.05,7.625,0.0
26.45,37.05,7.875,0.0
26.45,37.05,8.125,0.0
26.45,37.05,8.375,0.0
26.45,37.15,5.125,0.0
26.45,37.15,5.375,0.0
26.45,37.15,5.625,0.0
26.45,37.15,5.875,0.0
26.45,37.15,6.125,0.0
26.45,37.15,6.375,0.0
26.45,37.15,6.625,0.0
26.45,37.15,6.875,0.0
26.45,37.15,7.125,0.0
26.45,37.15,7.375,0.0
26.45,37.15,7.625,0.0
26.45,37.15,7.875,0.0
26.45,37.15,8.125,0.0
26.45,37.15,8.375,0.0
26.45,37.25,5.125,0.0
26.45,37.25,5.375,0.0
26.45,37.25,5.625,0.0
26.45,37.25,5.875,0.0
26.45,37.25,6.125,0.0
26.45,37.25,6.375,0.0
26.45,37.25,6.625,0.0
26.45,37.25,6.875,0.0
26.45,37.25,7.125,0.0
26.45,37.25,7.375,0.0
26.45,37.25,7.625,0.0
26.45,37.25,7.875,0.0
26.45,37.25,8.125,0.0
26.45,37.25,8.375,0.0
26.45,37.35,5.125,0.0
26.45,37.35,5.375,0.0
26.45,37.35,5.625,0.0
26.45,37.35,5.875,0.0
26.45,37.35,6.125,0.0
26.45,37.35,6.375,0.0
26.45,37.35,6.625,0.0
26.45,37.35,6.875,0.0
26.45,37.35,7.125,0.0
26.45,37.35,7.375,0.0
26.45,37.35,7.625,0.0
26.45,37.35,7.875,0.0
26.45,37.35,8.125,0.0
26.45,37.35,8.375,0.0
26.45,37.45,5.125,0.0
26.45,37.45,5.375,0.0
26.45,37.45,5.625,0.0
26.45,37.45,5.875,0.0
26.45,37.45,6.125,0.0
26.45,37.45,6.375,0.0
26.45,37.45,6.625,0.0
26.45,37.45,6.875,0.0
26.45,37.45,7.125,0.0
26.45,37.45,7.375,0.0
26.45,37.45,7.625,0.0
26.45,37.45,7.875,0.0
26.45,37.45,8.125,0.0
26.45,37.45,8.375,0.0
26.45,37.55,5.125,0.0
26.45,37.55,5.375,0.0
26.45,37.55,5.625,0.0
26.45,37.55,5.875,0.0
26.45,37.55,6.125,0.0
26.45,37.55,6.375,0.0
26.45,37.55,6.625,0.0
26.45,37.55,6.875,0.0
26.45,37.55,7.125,0.0
26.45,37.55,7.375,0.0
26.45,37.55,7.625,0.0
26.45,37.55,7.875,0.0
26.45,37.55,8.125,0.0
26.45,37.55,8.375,0.0
26.45,37.65,5.125,0.0
26.45,37.65,5.375,0.0
26.45,37.65,5.625,0.0
26.45,37.65,5.875,0.0
26.45,37.65,6.125,0.0
26.45,37.65,6.375,0.0
26.45,37.65,6.625,0.0
26.45,37.65,6.875,0.0
26.45,37.65,7.125,0.0
26.45,37.65,7.375,0.0
26.45,37.65,7.625,0.0
26.45,37.65,7.875,0.0
26.45,37.65,8.125,0.0
26.45,37.65,8.375,0.0
26.45,37.75,5.125,0.0
26.45,37.75,5.375,0.0
26.45,37.75,5.625,0.0
26.45,37.75,5.875,0.0
26.45,37.75,6.125,0.0
26.45,37.75,6.375,0.0
26.45,37.75,6.625,0.0
26.45,37.75,6.875,0.0
26.45,37.75,7.125,0.0
26.45,37.75,7.375,0.0
26.45,37.75,7.625,0.0
26.45,37.75,7.875,0.0
26.45,37.75,8.125,0.0
26.45,37.75,8.375,0.0
26.45,37.85,5.125,0.0
26.45,37.85,5.375,0.0
26.45,37.85,5.625,0.0
26.45,37.85,5.875,0.0
26.45,37.85,6.125,0.0
26.45,37.85,6.375,0.0
26.45,37.85,6.625,0.0
26.45,37.85,6.875,0.0
26.45,37.85,7.125,0.0
26.45,37.85,7.375,0.0
26.45,37.85,7.625,0.0
26.45,37.85,7.875,0.0
26.45,37.85,8.125,0.0
26.45,37.85,8.375,0.0
26.45,37.95,5.125,0.0
26.45,37.95,5.375,0.0
26.45,37.95,5.625,0.0
26.45,37.95,5.875,0.0
26.45,37.95,6.125,0.0
26.45,37.95,6.375,0.0
26.45,37.95,6.625,0.0
26.45,37.95,6.875,0.0
26.45,37.95,7.125,0.0
26.45,37.95,7.375,0.0
26.45,37.95,7.625,0.0
26.45,37.95,7.875,0.0
26.45,37.95,8.125,0.0
26.45,37.95,8.375,0.0
26.45,38.05,5.125,0.0
26.45,38.05,5.375,0.0
26.45,38.05,5.625,0.0
26.45,38.05,5.875,0.0
26.45,38.05,6.125,0.0
26.45,38.05,6.375,0.0
26.45,38.05,6.625,0.0
26.45,38.05,6.875,0.0
26.45,38.05,7.125,0.0
26.45,38.05,7.375,0.0
26.45,38.05,7.625,0.0
26.45,38.05,7.875,0.0
26.45,38.05,8.125,0.0
26.45,38.05,8.375,0.0
26.45,38.15,5.125,0.0
26.45,38.15,5.375,0.0
26.45,38.15,5.625,0.0
26.45,38.15,5.875,0.0
26.45,38.15,6.125,0.0
26.45,38.15,6.375,0.0
26.45,38.15,6.625,0.0
26.45,38.15,6.875,0.0
26.45,38.15,7.125,0.0
26.45,38.15,7.375,0.0
26.45,38.15,7.625,0.0
26.45,38.15,7.875,0.0
26.45,38.15,8.125,0.0
26.45,38.15,8.375,0.0
26.45,38.25,5.125,0.0
26.45,38.25,5.375,0.0
26.45,38.25,5.625,0.0
26.45,38.25,5.875,0.0
26.45,38.25,6.125,0.0
26.45,38.25,6.375,0.0
26.45,38.25,6.625,0.0
26.45,38.25,6.875,0.0
26.45,38.25,7.125,0.0
26.45,38.25,7.375,0.0
26.45,38.25,7.625,0.0
26.45,38.25,7.875,0.0
26.45,38.25,8.125,0.0
26.45,38.25,8.375,0.0
26.45,38.35,5.125,0.0
26.45,38.35,5.375,0.0
26.45,38.35,5.625,0.0
26.45,38.35,5.875,0.0
26.45,38.35,6.125,0.0
26.45,38.35,6.375,0.0
26.45,38.35,6.625,0.0
26.45,38.35,6.875,0.0
26.45,38.35,7.125,0.0
26.45,38.35,7.375,0.0
26.45,38.35,7.625,0.0
26.45,38.35,7.875,0.0
26.45,38.35,8.125,0.0
26.45,38.35,8.375,0.0
26.45,38.45,5.125,0.0
26.45,38.45,5.375,0.0
26.45,38.45,5.625,0.0
26.45,38.45,5.875,0.0
26.45,38.45,6.125,0.0
26.45,38.45,6.375,0.0
26.45,38.45,6.625,0.0
26.45,38.45,6.875,0.0
26.45,38.45,7.125,0.0
26.45,38.45,7.375,0.0
26.45,38.45,7.625,0.0
26.45,38.45,7.875,0.0
26.45,38.45,8.125,0.0
26.45,38.45,8.375,0.0
26.45,38.55,5.125,0.0
26.45,38.55,5.375,0.0
26.45,38.55,5.625,0.0
26.45,38.55,5.875,0.0
26.45,38.55,6.125,0.0
26.45,38.55,6.375,0.0
26.45,38.55,6.625,0.0
26.45,38.55,6.875,0.0
26.45,38.55,7.125,0.0
26.45,38.55,7.375,0.0
26.45,38.55,7.625,0.0
26.45,38.55,7.875,0.0
26.45,38.55,8.125,0.0
26.45,38.55,8.375,0.0
26.45,38.65,5.125,0.0
26.45,38.65,5.375,0.0
26.45,38.65,5.625,0.0
26.45,38.65,5.875,0.0
26.45,38.65,6.125,0.0
26.45,38.65,6.375,0.0
26.45,38.65,6.625,0.0
26.45,38.65,6.875,0.0
26.45,38.65,7.125,0.0
26.45,38.65,7.375,0.0
26.45,38.65,7.625,0.0
26.45,38.65,7.875,0.0
26.45,38.65,8.125,0.0
26.45,38.65,8.375,0.0
26.55,35.35,5.125,0.0
26.55,35.35,5.375,0.0
26.55,35.35,5.625,0.0
26.55,35.35,5.875,0.0
26.55,35.35,6.125,0.0
26.55,35.35,6.375,0.0
26.55,35.35,6.625,0.0
26.55,35.35,6.875,0.0
26.55,35.35,7.125,0.0
26.55,35.35,7.375,0.0
26.55,35.35,7.625,0.0
26.55,35.35,7.875,0.0
26.55,35.35,8.125,0.0
26.55,35.35,8.375,0.0
26.55,35.45,5.125,0.0
26.55,35.45,5.375,0.0
26.55,35.45,5.625,0.0
26.55,35.45,5.875,0.0
26.55,35.45,6.125,0.0
26.55,35.45,6.375,0.0
26.55,35.45,6.625,0.0
26.55,35.45,6.875,0.0
26.55,35.45,7.125,0.0
26.55,35.45,7.375,0.0
26.55,35.45,7.625,0.0
26.55,35.45,7.875,0.0
26.55,35.45,8.125,0.0
26.55,35.45,8.375,0.0
26.55,35.55,5.125,0.0
26.55,35.55,5.375,0.0
26.55,35.55,5.625,0.0
26.55,35.55,5.875,0.0
26.55,35.55,6.125,0.0
26.55,35.55,6.375,0.0
26.55,35.55,6.625,0.0
26.55,35.55,6.875,0.0
26.55,35.55,7.125,0.0
26.55,35.55,7.375,0.0
26.55,35.55,7.625,0.0
26.55,35.55,7.875,0.0
26.55,35.55,8.125,0.0
26.55,35.55,8.375,0.0
26.55,35.65,5.125,0.0
26.55,35.65,5.375,0.0
26.55,35.65,5.625,0.0
26.55,35.65,5.875,0.0
26.55,35.65,6.125,0.0
26.55,35.65,6.375,0.0
26.55,35.65,6.625,0.0
26.55,35.65,6.875,0.0
26.55,35.65,7.125,0.0
26.55,35.65,7.375,0.0
26.55,35.65,7.625,0.0
26.55,35.65,7.875,0.0
26.55,35.65,8.125,0.0
26.55,35.65,8.375,0.0
26.55,35.75,5.125,0.0
26.55,35.75,5.375,0.0
26.55,35.75,5.625,0.0
26.55,35.75,5.875,0.0
26.55,35.75,6.125,0.0
26.55,35.75,6.375,0.0
26.55,35.75,6.625,0.0
26.55,35.75,6.875,0.0
26.55,35.75,7.125,0.0
26.55,35.75,7.375,0.0
26.55,35.75,7.625,0.0
26.55,35.75,7.875,0.0
26.55,35.75,8.125,0.0
26.55,35.75,8.375,0.0
26.55,35.85,5.125,0.0
26.55,35.85,5.375,0.0
26.55,35.85,5.625,0.0
26.55,35.85,5.875,0.0
26.55,35.85,6.125,0.0
26.55,35.85,6.375,0.0
26.55,35.85,6.625,0.0
26.55,35.85,6.875,0.0
26.55,35.85,7.125,0.0
26.55,35.85,7.375,0.0
26.55,35.85,7.625,0.0
26.55,35.85,7.875,0.0
26.55,35.85,8.125,0.0
26.55,35.85,8.375,0.0
26.55,35.95,5.125,0.0
26.55,35.95,5.375,0.0
26.55,35.95,5.625,0.0
26.55,35.95,5.875,0.0
26.55,35.95,6.125,0.0
26.55,35.95,6.375,0.0
26.55,35.95,6.625,0.0
26.55,35.95,6.875,0.0
26.55,35.95,7.125,0.0
26.55,35.95,7.375,0.0
26.55,35.95,7.625,0.0
26.55,35.95,7.875,0.0
26.55,35.95,8.125,0.0
26.55,35.95,8.375,0.0
26.55,36.05,5.125,0.0
26.55,36.05,5.375,0.0
26.55,36.05,5.625,0.0
26.55,36.05,5.875,0.0
26.55,36.05,6.125,0.0
26.55,36.05,6.375,0.0
26.55,36.05,6.625,6.346462866e-08
26.55,36.05,6.875,0.0
26.55,36.05,7.125,0.0
26.55,36.05,7.375,0.0
26.55,36.05,7.625,0.0
26.55,36.05,7.875,0.0
26.55,36.05,8.125,0.0
26.55,36.05,8.375,0.0
26.55,36.15,5.125,0.0
26.55,36.15,5.375,0.0
26.55,36.15,5.625,0.0
26.55,36.15,5.875,0.0
26.55,36.15,6.125,0.0
26.55,36.15,6.375,0.0
26.55,36.15,6.625,2.322209294e-07
26.55,36.15,6.875,9.682183435e-07
26.55,36.15,7.125,0.0
26.55,36.15,7.375,0.0
26.55,36.15,7.625,0.0
26.55,36.15,7.875,0.0
26.55,36.15,8.125,0.0
26.55,36.15,8.375,0.0
26.55,36.25,5.125,0.0
26.55,36.25,5.375,0.0
26.55,36.25,5.625,0.0
26.55,36.25,5.875,0.0
26.55,36.25,6.125,0.0
26.55,36.25,6.375,0.0
26.55,36.25,6.625,3.857841664e-07
26.55,36.25,6.875,2.069496512e-06
26.55,36.25,7.125,9.521690858e-06
26.55,36.25,7.375,6.092915157e-06
26.55,36.25,7.625,0.0
26.55,36.25,7.875,0.0
26.55,36.25,8.125,0.0
26.55,36.25,8.375,0.0
26.55,36.35,5.125,0.0
26.55,36.35,5.375,0.0
26.55,36.35,5.625,0.0
26.55,36.35,5.875,0.0
26.55,36.35,6.125,0.0
26.55,36.35,6.375,0.0
26.55,36.35,6.625,7.57933792e-07
26.55,36.35,6.875,2.236514287e-06
26.55,36.35,7.125,1.704212179e-05
26.55,36.35,7.375,1.252165787e-05
26.55,36.35,7.625,0.0
26.55,36.35,7.875,0.0
26.55,36.35,8.125,0.0
26.55,36.35,8.375,0.0
26.55,36.45,5.125,0.0
26.55,36.45,5.375,0.0
26.55,36.45,5.625,0.0
26.55,36.45,5.875,0.0
26.55,36.45,6.125,0.0
26.55,36.45,6.375,0.0
26.55,36.45,6.625,6.248730092e-07
26.55,36.45,6.875,2.82172883e-06
26.55,36.45,7.125,2.372762336e-05
26.55,36.45,7.375,3.105777763e-05
26.55,36.45,7.625,8.760310245e-06
26.55,36.45,7.875,0.0
26.55,36.45,8.125,0.0
26.55,36.45,8.375,0.0
26.55,36.55,5.125,0.0
26.55,36.55,5.375,0.0
26.55,36.55,5.625,0.0
26.55,36.55,5.875,0.0
26.55,36.55,6.125,0.0
26.55,36.55,6.375,0.0
26.55,36.55,6.625,7.061424661e-07
26.55,36.55,6.875,3.380505535e-06
26.55,36.55,7.125,2.108122033e-05
26.55,36.55,7.375,2.607513719e-05
26.55,36.55,7.625,3.25735651e-05
26.55,36.55,7.875,1.156986392e-05
26.55,36.55,8.125,0.0
26.55,36.55,8.375,0.0
26.55,36.65,5.125,0.0
26.55,36.65,5.375,0.0
26.55,36.65,5.625,0.0
26.55,36.65,5.875,0.0
26.55,36.65,6.125,0.0
26.55,36.65,6.375,0.0
26.55,36.65,6.625,7.986160139e-07
26.55,36.65,6.875,3.455533679e-06
26.55,36.65,7.125,2.6348468e-05
26.55,36.65,7.375,3.392387121e-05
26.55,36.65,7.625,5.408032595e-05
26.55,36.65,7.875,1.738947818e-05
26.55,36.65,8.125,0.0
26.55,36.65,8.375,0.0
26.55,36.75,5.125,0.0
26.55,36.75,5.375,0.0
26.55,36.75,5.625,0.0
26.55,36.75,5.875,0.0
26.55,36.75,6.125,0.0
26.55,36.75,6.375,0.0
26.55,36.75,6.625,9.941398036e-07
26.55,36.75,6.875,4.329030464e-06
26.55,36.75,7.125,2.456234363e-05
26.55,36.75,7.375,2.316089153e-05
26.55,36.75,7.625,5.877438372e-05
26.55,36.75,7.875,3.532356713e-05
26.55,36.75,8.125,6.293681405e-06
26.55,36.75,8.375,0.0
26.55,36.85,5.125,0.0
26.55,36.85,5.375,0.0
26.55,36.85,5.625,0.0
26.55,36.85,5.875,0.0
26.55,36.85,6.125,0.0
26.55,36.85,6.375,0.0
26.55,36.85,6.625,6.271324917e-07
26.55,36.85,6.875,7.929956136e-06
26.55,36.85,7.125,4.735997496e-05
26.55,36.85,7.375,5.183369508e-05
26.55,36.85,7.625,0.0001652527138
26.55,36.85,7.875,0.0001773595761
26.55,36.85,8.125,0.000277746807
26.55,36.85,8.375,9.446842724e-05
26.55,36.95,5.125,0.0
26.55,36.95,5.375,0.0
26.55,36.95,5.625,0.0
26.55,36.95,5.875,0.0
26.55,36.95,6.125,0.0
26.55,36.95,6.375,0.0
26.55,36.95,6.625,0.0
26.55,36.95,6.875,0.0
26.55,36.95,7.125,0.0
26.55,36.95,7.375,0.0
26.55,36.95,7.625,0.0
26.55,36.95,7.875,0.0
26.55,36.95,8.125,0.0
26.55,36.95,8.375,0.0
26.55,37.05,5.125,0.0
26.55,37.05,5.375,0.0
26.55,37.05,5.625,0.0
26.55,37.05,5.875,0.0
26.55,37.05,6.125,0.0
26.55,37.05,6.375,0.0
26.55,37.05,6.625,0.0
26.55,37.05,6.875,0.0
26.55,37.05,7.125,0.0
26.55,37.05,7.375,0.0
26.55,37.05,7.625,0.0
26.55,37.05,7.875,0.0
26.55,37.05,8.125,0.0
26.55,37.05,8.375,0.0
26.55,37.15,5.125,0.0
26.55,37.15,5.375,0.0
26.55,37.15,5.625,0.0
26.55,37.15,5.875,0.0
26.55,37.15,6.125,0.0
26.55,37.15,6.375,0.0
26.55,37.15,6.625,0.0
26.55,37.15,6.875,0.0
26.55,37.15,7.125,0.0
