eventID,Agency,year,month,day,hour,minute,second,timeError,longitude,latitude,SemiMajor90,SemiMinor90,ErrorStrike,depth,depthError,magnitude,sigmaMagnitude
735042,ISC,1974,11,3,14,37,54.02,1.19,25.8152,38.1406,14.2,9.87,nan,0,nan,3.47,0.22
735058,ISC,1974,11,4,2,57,29.63,0.36,25.7928,38.2833,3.242,4,90,0,nan,4.03,0.22
735059,ISC,1974,11,4,3,48,51.16,0.36,25.7206,38.3728,4.7,3.105,nan,0,nan,3.29,0.22
735090,ISC,1974,11,5,7,0,39.57,1.01,29.2997,39.1629,3.063,2.4,90,15.8,10.1,4.5,0.22
735249,ISC,1974,11,9,16,57,7.32,2.74,26.7574,37.0629,29.1,19,90,0,nan,3.66,0.22
735331,ISC,1974,11,12,12,34,52.84,0.94,25.2318,36.5395,8.9,6.829,nan,0,nan,3.75,0.22
735793,ISC,1974,11,25,23,54,38.6,1.13,27.8468,38.9632,4.751,4.1,90,6.9,9.3,4.22,0.22
735801,ISC,1974,11,26,3,12,55.2,0.76,26.362,38.8735,7.178,7.4,90,0,nan,3.38,0.22
733956,ISC,1974,12,5,7,7,37.81,1.65,25.8298,38.2541,4.028,3.9,90,23,16.5,3.94,0.22
734089,ISC,1974,12,8,5,41,28.34,1.44,25.7636,38.3533,4,2.941,nan,30.3,15.1,3.94,0.22
734090,ISC,1974,12,8,5,50,10.55,1.19,25.7003,38.424,5.2,3.659,nan,1.4,9.5,3.57,0.22
734179,ISC,1974,12,10,8,26,9.09,0.91,25.7997,38.1621,9,6.007,nan,0,nan,3.85,0.22
734225,ISC,1974,12,11,16,14,6.52,0.96,26.0929,38.1519,9.979,10.1,90,23,nan,3.47,0.22
734497,ISC,1974,12,19,15,10,14.72,0.35,25.7427,38.254,3.196,3.1,90,0,nan,3.47,0.22
734595,ISC,1974,12,22,13,45,20.69,4.45,25.8128,37.8959,39,22.95,nan,0,nan,3.57,0.22
734605,ISC,1974,12,22,18,40,36.27,0.55,26.135,35.654,6.7,4.461,nan,0,nan,4.03,0.22
734612,ISC,1974,12,22,23,26,37.99,0.57,26.6585,36.9673,5.8,3.955,nan,2,11.7,4.03,0.22
734623,ISC,1974,12,23,6,0,52.24,nan,26.4362,36.9097,nan,nan,nan,0,nan,3.57,0.22
734630,ISC,1974,12,23,10,50,43.94,0.75,25.8137,38.1087,6.767,6.4,90,0,nan,3.57,0.22
734637,ISC,1974,12,23,16,31,27.19,0.73,26.0971,35.5157,6.4,4.265,nan,45.8,6.7,4.5,0.22
734646,ISC,1974,12,23,23,33,17.81,1.96,26.3626,36.9769,20.9,15,nan,0,nan,3.94,0.22
734676,ISC,1974,12,24,10,27,43.13,1.29,29.9084,37.5388,4.258,4.2,90,23.9,11,4.69,0.22
734803,ISC,1974,12,27,19,46,4.66,0.37,25.8829,38.3401,1.773,1.6,90,6.8,3.2,3.57,0.22
732800,ISC,1975,1,1,14,34,4.23,0.61,25.8951,38.06,4.575,5.4,90,0,nan,3.29,0.22
732862,ISC,1975,1,3,1,59,44.37,0.46,27.3428,35.6199,3.3,2.325,nan,41.5,4.4,5.16,0.22
732914,ISC,1975,1,4,20,54,55.11,2.08,27.9354,35.4716,20.7,10.37,nan,64.6,19.1,4.22,0.22
733156,ISC,1975,1,11,14,48,56.37,1.56,27.5843,36.465,14.8,10.9,nan,0,nan,3.85,0.22
733222,ISC,1975,1,13,22,3,28.1,0.74,26.6946,37.1813,7.5,5.139,nan,0,nan,3.75,0.22
733287,ISC,1975,1,15,21,29,24.68,0.44,25.6662,38.2785,5.5,3.729,nan,0,nan,3.47,0.22
733323,ISC,1975,1,17,1,7,6.17,1.48,25.9638,38.2346,17,12.37,nan,59,nan,3.57,0.22
733358,ISC,1975,1,18,8,4,22.8,1.92,27.1469,35.2398,17.3,9.809,nan,0,nan,4.59,0.22
733501,ISC,1975,1,22,22,55,53.39,0.7,26.1231,38.7418,3.323,3.4,90,9.1,6,3.85,0.22
733628,ISC,1975,1,25,15,21,27.6,0.65,25.7988,38.467,6.686,7.2,90,0,nan,3.38,0.22
733796,ISC,1975,1,31,20,51,1.54,0.3,26.3026,35.0415,3.7,2.644,nan,64.3,4.9,4.22,0.22
732021,ISC,1975,2,6,0,36,56.92,1.1,25.8378,38.101,9.781,10.7,90,0,nan,3.47,0.22
732058,ISC,1975,2,7,3,21,13.21,0.81,28.3495,38.7524,3.696,2.7,90,5,6.4,4.31,0.22
732143,ISC,1975,2,9,12,36,4.65,1.15,26.1649,38.7083,3.644,4,90,26.9,10.1,4.31,0.22
732200,ISC,1975,2,10,19,58,24.71,0.67,28.9917,39.1887,7.503,5.7,90,0,nan,4.41,0.22
732273,ISC,1975,2,13,8,3,19.12,1.59,26.6109,36.6525,18.3,11.71,nan,0,nan,3.85,0.22
732274,ISC,1975,2,13,8,41,12.01,0.29,25.7354,38.3009,3.5,2.55,nan,0,nan,3.57,0.22
732333,ISC,1975,2,15,10,23,20.97,0.4,26.9537,35.7726,2.588,3,90,46.4,3.8,4.78,0.22
732348,ISC,1975,2,15,20,48,47.46,nan,25.5789,35.8251,nan,nan,nan,0,nan,3.29,0.22
732520,ISC,1975,2,22,1,44,23.39,0.47,26.0991,38.8211,4.09,4.7,90,0,nan,3.94,0.22
732645,ISC,1975,2,25,19,7,59.73,0.19,25.7346,38.3344,1.8,1.373,nan,10.3,2.7,3.29,0.22
731086,ISC,1975,3,9,14,9,22.46,2.28,27.2236,36.341,21.2,16.67,nan,0,nan,4.03,0.22
731258,ISC,1975,3,15,1,6,52.78,0.56,25.7664,38.4531,6,4.503,nan,0,nan,3.75,0.22
731569,ISC,1975,3,24,7,33,4.47,1.54,26.0113,35.0452,15,8.826,nan,0,nan,4.41,0.22
731777,ISC,1975,3,29,20,3,45.75,0.63,25.2153,36.6208,5.273,5.2,90,0,nan,3.66,0.22
731801,ISC,1975,3,30,11,58,30.75,0.17,26.7562,36.6417,1.3,1.3,90,0,nan,3.94,0.22
731847,ISC,1975,3,31,15,23,41.31,0.62,25.3364,36.5289,4.829,5.6,90,0,nan,3.66,0.22
730211,ISC,1975,4,16,20,59,2.9,0.45,25.5492,38.4048,4.584,4.6,90,0,nan,3.57,0.22
730249,ISC,1975,4,18,2,43,37.72,0.66,25.9024,38.0596,5.882,6.1,90,0,nan,3.57,0.22
730292,ISC,1975,4,19,6,52,58.37,1.24,27.2784,37.6884,13.58,10.6,90,0,nan,4.5,0.22
730692,ISC,1975,4,27,21,34,38.05,0.7,27.0521,35.7077,6.212,7.4,90,59.7,9.1,4.41,0.22
730700,ISC,1975,4,28,2,29,8.31,0.45,28.5225,34.6034,3.152,3.1,90,36.9,4.3,4.78,0.22
730797,ISC,1975,4,30,4,28,57.73,0.24,30.7381,36.1938,1.8,1.275,nan,60.8,2.2,5.44,0.22
728797,ISC,1975,5,10,13,41,35.04,0.39,26.0164,38.5976,3.6,3.6,90,0,nan,3.75,0.22
728991,ISC,1975,5,15,3,54,54.98,1.08,27.2072,36.0813,12.1,6.708,nan,0,nan,4.5,0.22
729310,ISC,1975,5,23,2,29,51.11,0.81,26.4142,36.5207,6.373,7.3,90,0,nan,3.94,0.22
729580,ISC,1975,5,30,5,13,44.83,0.41,27.675,39.119,3.84,3.6,90,10,nan,4.22,0.22
729592,ISC,1975,5,30,14,22,42.16,0.47,27.5985,38.7458,5.226,4.4,90,9,nan,4.41,0.22
729615,ISC,1975,5,31,5,36,54.18,0.57,28.9186,36.2025,6.5,6.5,90,42,nan,3.94,0.22
729622,ISC,1975,5,31,12,41,26.14,0.57,28.2267,36.7392,5.233,5.1,90,34.3,8.1,4.5,0.22
726943,ISC,1975,6,2,3,19,7.61,1.84,26.5222,36.4666,5.7,4.536,nan,31,15.8,4.22,0.22
726944,ISC,1975,6,2,3,27,10.85,0.7,26.5762,36.5562,5.511,5.8,90,0,nan,4.03,0.22
726956,ISC,1975,6,2,11,23,7.18,0.36,26.5752,36.6464,2.728,3.1,90,0,nan,3.75,0.22
726960,ISC,1975,6,2,15,26,57.18,0.49,27.4232,38.6753,5.59,4.4,90,9,nan,4.03,0.22
727143,ISC,1975,6,6,17,22,8.77,0.53,26.2776,39.0414,5.646,6,90,34,nan,3.47,0.22
727205,ISC,1975,6,8,5,25,27.42,0.79,26.211,35.2821,9.4,4.906,nan,75.6,6.4,3.75,0.22
727901,ISC,1975,6,19,20,40,50.69,0.85,26.716,34.965,6.7,4.95,nan,37.6,10.2,4.5,0.22
725967,ISC,1975,7,8,7,10,33.22,2.01,25.6971,38.5553,17.42,19.3,90,0,nan,3.47,0.22
726021,ISC,1975,7,9,14,57,24.08,0.92,29.8089,35.8589,10.37,9.7,90,19,nan,4.31,0.22
726031,ISC,1975,7,9,21,46,28.66,0.35,25.5979,38.1704,3.066,3.2,90,0,nan,3.38,0.22
726039,ISC,1975,7,10,2,43,0.31,0.79,26.6212,36.6678,6.297,7.2,90,0,nan,3.66,0.22
726700,ISC,1975,7,28,11,4,30.4,0.75,27.4952,35.8881,6.8,5.347,nan,60,6.2,4.69,0.22
726735,ISC,1975,7,29,10,30,42.04,0.94,27.6302,35.6826,8.09,9.7,90,66.3,10.6,4.5,0.22
726813,ISC,1975,7,30,23,48,3.38,0.53,28.3009,37.2194,5.439,4.9,90,5,nan,3.94,0.22
726828,ISC,1975,7,31,6,42,34.34,5.6,25.5402,35.7414,37.4,17.12,nan,5.6,76.4,3.85,0.22
724845,ISC,1975,8,7,9,13,35.64,0.35,27.8025,39.0289,4.047,3.7,90,38,nan,4.13,0.22
724986,ISC,1975,8,11,0,22,26.7,0.77,25.5354,36.7935,6.35,6.5,90,0,nan,3.66,0.22
725303,ISC,1975,8,20,11,44,20.93,1.26,26.6602,36.5577,11.12,12.2,90,0,nan,4.03,0.22
723612,ISC,1975,9,4,4,55,16.26,0.97,27.2464,38.1344,9.384,9.1,90,0,nan,4.22,0.22
724023,ISC,1975,9,15,18,40,25.26,0.35,27.4019,38.3954,4.405,4,90,16,nan,4.5,0.22
724201,ISC,1975,9,20,5,22,18.23,0.54,26.4147,34.6017,4.5,3.3,nan,60.1,4.7,4.41,0.22
724202,ISC,1975,9,20,5,40,20.27,0.48,30.7257,36.1385,4.1,3.061,nan,39.5,5.3,4.87,0.22
724259,ISC,1975,9,22,0,44,56.45,0.35,26.2579,35.1991,2.4,1.5,nan,55.1,3.1,5.25,0.22
724305,ISC,1975,9,23,21,34,14.06,0.25,26.7606,36.6001,2.505,3,90,158.1,2.9,4.22,0.22
724462,ISC,1975,9,28,17,34,56.12,0.3,25.7661,38.2203,3.9,1.964,nan,1.4,6.9,3.38,0.22
722968,ISC,1975,10,16,11,6,13.2,1.7,26.1499,38.7507,6.5,5.9,90,10.3,14.4,3.75,0.22
723054,ISC,1975,10,19,3,6,48.59,0.95,26.3731,36.9055,8.444,9,90,0,nan,3.75,0.22
721163,ISC,1975,11,1,9,39,46.22,0.41,30.7858,36.4175,3.814,2.9,90,59.2,5.6,4.78,0.22
721505,ISC,1975,11,10,9,31,23.28,0.39,28.0375,39.1526,4.397,3.6,90,4,nan,4.03,0.22
721614,ISC,1975,11,12,9,3,48.78,0.24,28.1502,36.2827,2,1.3,nan,64.5,2.2,5.16,0.22
722375,ISC,1975,11,30,8,59,48.31,0.96,25.4608,35.919,8.52,8,90,0,nan,3.57,0.22
720092,ISC,1975,12,6,8,19,9.79,1.85,25.6903,38.4987,3.483,3.8,90,23.4,19.9,4.31,0.22
720648,ISC,1975,12,21,15,37,16.63,0.34,26.7762,35.6199,3.5,2.8,nan,98,3.4,4.5,0.22
720879,ISC,1975,12,26,23,44,1.33,0.64,26.733,38.4769,5.457,5.8,90,0,nan,3.94,0.22
718847,ISK,1976,1,10,7,11,17,nan,27.76,36.91,nan,nan,nan,15.01,nan,4.5,0.22
718885,ISC,1976,1,11,4,27,25.67,1.5,26.4553,36.6711,12.65,12.6,90,0,nan,3.85,0.22
719727,ISK,1976,1,26,22,44,56.2,nan,31.01,35.89,nan,nan,nan,15.01,nan,4.78,0.225
719845,ISK,1976,1,30,1,51,49.7,nan,28.02,37.35,nan,nan,nan,15.01,nan,3.94,0.22
719856,ISK,1976,1,30,9,47,42.8,nan,26.49,37.24,nan,nan,nan,15.01,nan,4.03,0.22
717650,ISK,1976,2,8,20,6,22,nan,27.53,36.8,nan,nan,nan,15.01,nan,4.31,0.22
717713,ISK,1976,2,10,9,52,6.5,nan,27.59,37.01,nan,nan,nan,15.01,nan,4.5,0.22
717733,ISK,1976,2,11,1,21,20.2,nan,27.03,39.14,nan,nan,nan,15.01,nan,4.41,0.22
717866,ISC,1976,2,14,16,17,54.69,0.76,28.1273,37.1261,8.77,8.1,90,63.7,12.8,4.22,0.22
717993,ISK,1976,2,18,17,29,37.1,nan,27,36.53,nan,nan,nan,15.01,nan,3.85,0.22
718059,ISK,1976,2,20,13,37,27.9,nan,25.59,38.02,nan,nan,nan,15.01,nan,3.57,0.22
718157,ISK,1976,2,23,10,13,26.6,nan,28.59,39.09,nan,nan,nan,15.01,nan,4.5,0.22
718177,ISK,1976,2,23,16,18,27.8,nan,25.58,38.34,nan,nan,nan,15.01,nan,4.87,0.22
718178,ISK,1976,2,23,17,12,18.3,nan,26.59,35.14,nan,nan,nan,15.01,nan,4.41,0.22
718196,ISK,1976,2,24,13,26,13.2,nan,25.24,38.3,nan,nan,nan,15.01,nan,3.75,0.22
718222,ISK,1976,2,25,0,36,41.1,nan,26.37,38.84,nan,nan,nan,15.01,nan,3.75,0.22
718280,ISK,1976,2,26,19,32,37.4,nan,26.5,38.35,nan,nan,nan,15.01,nan,4.13,0.22
716169,ISK,1976,3,4,0,32,37.6,nan,25.3,38.21,nan,nan,nan,15.01,nan,3.38,0.22
716454,ISK,1976,3,11,3,14,10.6,nan,27.71,39.42,nan,nan,nan,15.01,nan,3.88,0.188
716511,ISK,1976,3,12,11,23,10.6,nan,25.83,38.23,nan,nan,nan,15.01,nan,3.38,0.22
716732,ISK,1976,3,18,1,57,32.8,nan,27.59,39.41,nan,nan,nan,15.01,nan,3.75,0.22
716738,ISC,1976,3,18,4,26,28.72,0.64,27.1361,34.4499,6.6,3.612,nan,64.4,6,3.85,0.22
717080,ISK,1976,3,25,8,0,38.7,nan,27.26,37.05,nan,nan,nan,15.01,nan,3.47,0.22
717094,ISK,1976,3,25,14,29,45.4,nan,26.31,36.57,nan,nan,nan,15.01,nan,3.85,0.22
715070,ISC,1976,4,4,20,17,7.29,0.44,26.7153,37.2509,3.701,4.3,90,0,nan,3.47,0.22
715075,ISC,1976,4,4,22,26,27.4,0.89,26.4222,34.8271,7,5.13,nan,36.1,10.3,4.31,0.22
715135,ISK,1976,4,6,5,29,36.7,nan,27.2,36.71,nan,nan,nan,15.01,nan,3.94,0.22
715475,ISK,1976,4,14,12,34,17.4,nan,24.66,38.23,nan,nan,nan,15.01,nan,3.47,0.22
715565,ISC,1976,4,16,15,17,15.51,0.77,26.433,34.9411,8.1,4.5,nan,70.7,5.6,4.31,0.22
713335,ISK,1976,5,1,7,26,24.9,nan,27.7,37.22,nan,nan,nan,15.01,nan,4.22,0.22
713483,ISC,1976,5,4,19,39,2.33,0.92,26.5937,38.6257,5.758,3.9,90,6.6,8.2,3.66,0.22
713740,ISK,1976,5,8,23,25,6.7,nan,29.16,39.45,nan,nan,nan,15.01,nan,5.06,0.22
713812,ISK,1976,5,9,23,13,37.6,nan,26.44,37.23,nan,nan,nan,15.01,nan,3.94,0.22
714037,ISK,1976,5,14,1,23,14.8,nan,29.63,37.86,nan,nan,nan,15.01,nan,4.41,0.22
714086,ISC,1976,5,15,2,47,28.31,0.95,27.0046,35.0572,11.1,6.86,nan,45,nan,4.03,0.22
714758,ISC,1976,5,28,20,29,52.21,0.45,27.1119,38.6725,4.801,4.2,90,4,nan,4.03,0.22
712078,ISK,1976,6,3,21,36,52.1,nan,28.91,39.52,nan,nan,nan,15.01,nan,3.79,0.188
712345,ISC,1976,6,9,10,2,33.04,0.23,29.1502,39.2431,2.571,3,90,12,nan,5.06,0.22
712493,ISK,1976,6,12,9,6,26.4,nan,28.82,39.52,nan,nan,nan,15.01,nan,3.52,0.188
712494,ISK,1976,6,12,9,18,40.3,nan,29.15,39.45,nan,nan,nan,15.01,nan,3.61,0.188
712808,ISC,1976,6,18,23,42,30.08,2.36,25.5565,38.4307,26.11,27.4,90,1,nan,3.38,0.22
713024,ISC,1976,6,23,20,12,21.04,0.69,25.3468,36.557,5.4,3.9,90,11.8,7.9,3.75,0.22
710973,ISC,1976,7,10,21,31,48.8,0.25,24.944,37.3134,3.6,2.7,nan,182.6,3.2,3.75,0.22
711208,ISK,1976,7,15,12,6,59.7,nan,29.02,39.38,nan,nan,nan,15.01,nan,4.24,0.188
711210,ISK,1976,7,15,12,12,27,nan,28.43,39.43,nan,nan,nan,15.01,nan,3.44,0.188
711214,ISK,1976,7,15,12,56,39,nan,28.82,39.26,nan,nan,nan,15.01,nan,3.7,0.188
711227,ISK,1976,7,15,19,25,10.3,nan,28.88,39.38,nan,nan,nan,15.01,nan,3.52,0.188
709353,ISC,1976,8,1,9,22,11.99,0.54,25.798,36.7055,5.4,4.2,nan,0,nan,3.75,0.22
709379,ISC,1976,8,2,5,15,35.72,0.27,25.8561,35.6296,2.8,2.235,nan,117.3,2.4,4.31,0.22
709889,ISC,1976,8,16,18,10,22.16,0.41,28.208,39.3594,5.281,2.9,90,10,nan,3.44,0.188
709968,ISK,1976,8,17,17,37,59.3,nan,27.23,36.76,nan,nan,nan,15.01,nan,4.5,0.22
709986,ISC,1976,8,18,0,58,4.74,0.34,26.9459,36.4763,4.2,2.991,nan,147.5,3.3,3.75,0.22
710023,ISK,1976,8,18,17,6,39.5,nan,27.36,36.88,nan,nan,nan,15.01,nan,3.75,0.22
710040,ISK,1976,8,19,1,12,29.2,nan,28.8,37.96,nan,nan,nan,15.01,nan,4.78,0.188
710112,ISC,1976,8,20,15,41,12.06,0.57,27.3041,35.2295,5.1,3.9,nan,72.8,6.1,4.03,0.22
710194,ISK,1976,8,22,13,28,47.5,nan,29.11,39.34,nan,nan,nan,15.01,nan,4.69,0.188
710196,ISK,1976,8,22,13,57,36.2,nan,29.36,39.15,nan,nan,nan,15.01,nan,3.52,0.188
710205,ISK,1976,8,22,16,46,4.1,nan,27.42,38.69,nan,nan,nan,15.01,nan,3.7,0.188
710210,ISK,1976,8,22,19,3,24.7,nan,28.97,39.49,nan,nan,nan,15.01,nan,3.52,0.188
710211,ISK,1976,8,22,19,29,25.6,nan,28.8,39.41,nan,nan,nan,15.01,nan,3.44,0.188
710215,ISK,1976,8,22,21,7,49.4,nan,28.89,39.45,nan,nan,nan,15.01,nan,3.35,0.188
707861,ISK,1976,9,1,21,10,9.9,nan,29.74,35.57,nan,nan,nan,15.01,nan,3.94,0.22
707871,ISK,1976,9,2,1,22,44.1,nan,29.09,37.73,nan,nan,nan,15.01,nan,4.13,0.22
707907,ISK,1976,9,2,20,27,38.7,nan,28.84,37.55,nan,nan,nan,15.01,nan,4.13,0.22
707988,ISK,1976,9,3,20,53,27.9,nan,28,39.34,nan,nan,nan,15.01,nan,3.7,0.188
708024,ISC,1976,9,4,11,12,15.72,0.64,25.6009,36.4384,6.669,5.4,90,0,nan,3.75,0.22
708133,ISK,1976,9,6,14,11,36.9,nan,29.11,39.16,nan,nan,nan,15.01,nan,3.7,0.188
708376,ISK,1976,9,12,0,42,14.2,nan,26.82,36.44,nan,nan,nan,15.01,nan,4.03,0.22
708378,ISK,1976,9,12,1,12,3.6,nan,29.88,39.06,nan,nan,nan,15.01,nan,3.52,0.188
708481,ISK,1976,9,13,15,3,28.6,nan,28.8,39.36,nan,nan,nan,15.01,nan,3.7,0.188
708750,ISK,1976,9,18,2,34,8.3,nan,26.65,38.5,nan,nan,nan,15.01,nan,3.17,0.188
708845,ISK,1976,9,20,2,19,24.9,nan,26.27,37.89,nan,nan,nan,15.01,nan,3.85,0.22
708880,ISK,1976,9,20,22,57,16.1,nan,26.61,38.27,nan,nan,nan,15.01,nan,4.03,0.22
709162,ISK,1976,9,26,23,4,43.5,nan,29.15,39.35,nan,nan,nan,15.01,nan,3.44,0.188
706606,ISK,1976,10,1,9,23,15.7,nan,26.42,38.39,nan,nan,nan,15.01,nan,4.31,0.22
706640,ISK,1976,10,2,14,45,30.6,nan,26.81,38.32,nan,nan,nan,15.01,nan,4.31,0.22
706646,ISK,1976,10,2,16,33,46.8,nan,26.32,38.1,nan,nan,nan,15.01,nan,3.75,0.22
706720,ISK,1976,10,4,5,22,12.1,nan,26.58,38.26,nan,nan,nan,15.01,nan,4.22,0.22
706940,ISK,1976,10,9,7,22,25.6,nan,29.02,39.4,nan,nan,nan,15.01,nan,3.44,0.188
706997,ISK,1976,10,10,6,53,13.8,nan,28.73,39.37,nan,nan,nan,15.01,nan,3.7,0.188
707058,ISK,1976,10,12,0,22,26.6,nan,27.06,36.81,nan,nan,nan,15.01,nan,3.38,0.22
707283,ISC,1976,10,17,21,26,38.58,0.36,25.6338,35.1965,4.3,3.22,nan,91.6,4.1,4.22,0.22
707371,ISK,1976,10,20,8,39,50.3,nan,26.3,38.43,nan,nan,nan,15.01,nan,4.03,0.22
707401,ISK,1976,10,21,1,45,26.4,nan,26.65,38.77,nan,nan,nan,15.01,nan,3.97,0.188
707413,ISK,1976,10,21,12,48,8.9,nan,26.96,35.97,nan,nan,nan,15.01,nan,4.59,0.22
707645,ISK,1976,10,27,18,57,22.5,nan,29.63,39.02,nan,nan,nan,15.01,nan,3.52,0.188
707662,ISK,1976,10,28,1,4,59.6,nan,26.93,35.81,nan,nan,nan,15.01,nan,4.31,0.22
705419,ISC,1976,11,1,21,4,21.63,0.78,28.0293,34.8219,8,6.362,nan,59.3,14.7,3.38,0.22
705602,ISK,1976,11,6,17,6,36.5,nan,25.97,38.04,nan,nan,nan,15.01,nan,3.57,0.22
705612,ISK,1976,11,6,22,35,15.2,nan,26.29,38.25,nan,nan,nan,15.01,nan,3.85,0.22
705617,ISK,1976,11,7,1,44,21.2,nan,26.99,38.43,nan,nan,nan,15.01,nan,3.94,0.22
705656,ISK,1976,11,7,20,55,2.7,nan,25.24,38.11,nan,nan,nan,15.01,nan,3.38,0.22
705842,ISK,1976,11,12,9,55,33.8,nan,26.85,38.61,nan,nan,nan,15.01,nan,4.78,0.188
705843,ISK,1976,11,12,10,11,20.8,nan,25.92,38.23,nan,nan,nan,15.01,nan,3.47,0.22
705857,ISK,1976,11,12,14,9,22.2,nan,26.5,38.49,nan,nan,nan,15.01,nan,4.03,0.22
705904,ISK,1976,11,13,11,54,44.3,nan,26.55,38.61,nan,nan,nan,15.01,nan,4.33,0.188
706199,ISK,1976,11,21,23,10,26.5,nan,26.41,38.22,nan,nan,nan,15.01,nan,4.13,0.22
706245,ISK,1976,11,23,4,57,41.2,nan,26.87,38.95,nan,nan,nan,15.01,nan,3.88,0.188
706267,ISK,1976,11,23,16,29,44.6,nan,28.36,34.93,nan,nan,nan,15.01,nan,4.03,0.22
706366,ISK,1976,11,25,23,52,39.7,nan,26.55,36.51,nan,nan,nan,15.01,nan,4.22,0.22
706369,ISK,1976,11,26,1,15,23.6,nan,26.74,36.22,nan,nan,nan,15.01,nan,4.22,0.22
706417,ISK,1976,11,26,21,30,32.3,nan,26.55,36.24,nan,nan,nan,15.01,nan,4.5,0.22
706423,ISC,1976,11,26,23,56,10.24,1.38,27.4419,36.559,16.8,11.69,nan,8,nan,4.22,0.22
706427,ISC,1976,11,27,0,52,43.03,1.09,27.2249,36.4717,12.2,9.256,nan,5,nan,4.31,0.22
706431,ISK,1976,11,27,2,10,14.2,nan,26.99,36.66,nan,nan,nan,15.01,nan,4.5,0.22
704191,ISK,1976,12,1,1,28,41.8,nan,28.95,39.39,nan,nan,nan,15.01,nan,3.44,0.188
704288,ISK,1976,12,3,10,54,33.6,nan,26.56,38.55,nan,nan,nan,15.01,nan,3.57,0.22
704772,ISK,1976,12,16,7,43,5.5,nan,27.85,34.95,nan,nan,nan,15.01,nan,4.97,0.22
704780,ISK,1976,12,16,11,27,41.5,nan,29.03,39.45,nan,nan,nan,15.01,nan,3.52,0.188
705116,ISK,1976,12,24,21,48,39.2,nan,26.76,36.28,nan,nan,nan,15.01,nan,4.13,0.22
705234,ATH,1976,12,27,22,41,15,nan,25.65,36.7,nan,nan,nan,11,nan,3.57,0.22
703076,ISK,1977,1,3,4,27,7.9,nan,26.22,38.48,nan,nan,nan,15.01,nan,4.03,0.22
703707,ISK,1977,1,18,20,46,51.7,nan,29.23,35.99,nan,nan,nan,15.01,nan,4.87,0.22
703839,ISK,1977,1,22,2,51,48,nan,26.61,35.9,nan,nan,nan,15.01,nan,4.03,0.22
703977,ISK,1977,1,25,23,54,16.1,nan,28.22,39.39,nan,nan,nan,15.01,nan,4.31,0.22
703993,ISC,1977,1,26,14,40,2.26,0.79,27.9642,35.0784,8.928,8.7,90,10,nan,4.59,0.22
704090,ISC,1977,1,29,7,6,13.96,0.3,25.5251,36.6285,2.785,2.5,90,0,nan,3.85,0.22
704101,ISC,1977,1,29,12,29,37.83,0.5,25.6365,36.6343,5.04,4.2,90,0,nan,3.94,0.22
702029,ISC,1977,2,3,3,58,56.53,1.77,26.7567,34.7045,20,11.28,nan,1,nan,3.29,0.22
702146,ISC,1977,2,6,10,16,40.6,0.81,25.976,37.0356,10.4,6.913,nan,8,nan,3.29,0.22
702794,ISK,1977,2,24,16,12,28.8,nan,26.57,37.88,nan,nan,nan,15.01,nan,4.03,0.22
702801,ISK,1977,2,24,20,47,15.9,nan,27.49,38.59,nan,nan,nan,15.01,nan,5.16,0.22
700829,ISK,1977,3,8,3,1,37.4,nan,28.62,36.75,nan,nan,nan,15.01,nan,4.41,0.22
701437,ISK,1977,3,21,20,29,30,nan,29.02,39.32,nan,nan,nan,15.01,nan,3.85,0.22
701479,ISK,1977,3,22,6,37,38.2,nan,25.85,34.07,nan,nan,nan,15.01,nan,4.59,0.22
701502,ISC,1977,3,22,14,42,48.82,0.32,26.2556,36.0685,3.2,2.271,nan,154.1,5.6,3.57,0.22
701789,ISK,1977,3,28,10,50,18.6,nan,27.38,36.91,nan,nan,nan,15.01,nan,4.78,0.22
699239,ISK,1977,4,1,16,12,39.1,nan,25.93,36.81,nan,nan,nan,15.01,nan,4.41,0.22
699436,ISC,1977,4,5,19,50,49,0.63,26.4413,35.027,5.5,4.013,nan,59.1,6.1,4.31,0.22
699444,ISK,1977,4,5,21,43,14.4,nan,29.46,37.46,nan,nan,nan,15.01,nan,4.5,0.22
699598,ISC,1977,4,9,8,2,58.21,1.27,26.9133,36.013,13.4,9.157,nan,0,nan,3.94,0.22
699604,ISC,1977,4,9,11,6,16.73,1.17,26.2948,34.8453,12.2,7.148,nan,0,nan,3.66,0.22
699667,ISC,1977,4,11,5,5,41.1,0.82,26.3878,34.771,7.7,4.69,nan,53.8,7.6,4.22,0.22
699696,ISK,1977,4,11,16,22,59.1,nan,30.71,36.92,nan,nan,nan,15.01,nan,5.16,0.22
699793,ISK,1977,4,13,13,44,26.8,nan,27.06,36.01,nan,nan,nan,15.01,nan,3.29,0.22
700264,ATH,1977,4,24,5,59,44,nan,26.4,35.1,nan,nan,nan,44,nan,3.29,0.22
698550,ISK,1977,5,15,1,32,42.1,nan,27.3,36.11,nan,nan,nan,15.01,nan,3.85,0.22
698594,ISK,1977,5,16,8,16,2.1,nan,26.35,35.63,nan,nan,nan,0,nan,4.31,0.22
698776,ISK,1977,5,20,19,46,24.7,nan,25.85,36.63,nan,nan,nan,0,nan,3.94,0.22
698823,ISK,1977,5,21,23,22,49.7,nan,27.05,36.47,nan,nan,nan,0,nan,4.22,0.22
698824,ISC,1977,5,22,0,9,25.07,1.87,27.3852,35.7803,21.4,11.54,nan,7,nan,4.22,0.22
